link,title,body,summary,publish_date
https://www.channelnewsasia.com/singapore/covid19-pandemic-increasing-cases-xbb-variants-health-ministry-doctors-endemic-3411821,Rising COVID-19 cases in Singapore driven by XBB subvariants; MOH says infection waves expected 'from time to time',"CLINICS SEEING MORE CASES

Clinics are also seeing a spike in patient load but doctors said the jump in cases is expected, now that COVID-19 restrictions have been eased.

Unihealth said last week that each of its clinics has been seeing about 15 to 20 COVID-19 patients per day, up by nearly twofold over the past month.

“Most of the COVID-19 patients that we see in clinics continue to present with mild symptoms,” said Dr Xie Huizhuang, the firm’s medical director.

“Their vitals are stable and they do not require hospital admissions. They are treated symptomatically and they subsequently recover uneventfully.”

To cater to the uptick, the clinic chain has ordered more medication, including COVID-19-targeted treatments.

Over at Phoenix Medical Group, its clinics have also reported twice as many patients in the past two weeks. Similarly, most of the cases were minor and manageable.

Dr Chua Hshan Cher, the group’s medical director, said most patients showed “routine respiratory symptoms”. He typically advises these patients to “go home and rest”, and drink lots of fluids.","CLINICS SEEING MORE CASESClinics are also seeing a spike in patient load but doctors said the jump in cases is expected, now that COVID-19 restrictions have been eased.
Unihealth said last week that each of its clinics has been seeing about 15 to 20 COVID-19 patients per day, up by nearly twofold over the past month.
“Most of the COVID-19 patients that we see in clinics continue to present with mild symptoms,” said Dr Xie Huizhuang, the firm’s medical director.
Over at Phoenix Medical Group, its clinics have also reported twice as many patients in the past two weeks.
Dr Chua Hshan Cher, the group’s medical director, said most patients showed “routine respiratory symptoms”.",None
https://www.malaymail.com/news/money/2023/04/12/bursa-malaysia-lower-in-early-trade-ahead-of-us-inflation-data/64391,Bursa Malaysia lower in early trade ahead of US inflation data,"KUALA LUMPUR, April 12 ― Bursa Malaysia was lower in the early trade as cautious sentiments abounded in the market ahead of the United States (US) inflation data which will be released tonight.

At 9.10am, the FTSE Bursa Malaysia KLCI (FBM KLCI) slipped by 3.53 points to 1,432.36 from yesterday's close of 1,435.89.

The main index opened 1.13 points higher at 1,437.02.

However, the market breadth was positive as gainers edged past decliners at 162 versus 159, while 230 counters were unchanged, 1,712 untraded and 23 others suspended.

Turnover stood at 308.61 million units worth RM98.85 million.

Rakuten Trade Sdn Bhd equity research vice-president Thong Pak Leng said investors will be looking for fresh leads from the United States (US) Consumer Price Index data which may reflect the US rates.

""Hence we expect the FBM KLCI to hover within the 1,430-1,440 range today.

""We believe the accumulation of banking stocks would persist and anticipate hard tech-related counters to face some headwinds in view of the slowing global demand,” he told Bernama.

Among the heavyweights, Maybank and Petronas Chemicals declined by three sen to RM8.68 and RM7.33, respectively, Tenaga Nasional slipped four sen to RM9.09 and Public Bank was flat at RM3.99, while CIMB ticked up two sen to RM5.24.

As for the actives, Hong Seng inched up half-a-sen to 13 sen, Revenue Group added 5.5 sen to 32.5 sen and Classita perked one sen to 18.5 sen, while Ta Win decreased half-a-sen to 5.5 sen and Jade Marvel eased one sen to 30 sen.

On the index board, the FBM Emas Index dwindled 17.59 points to 10,537.20, the FBMT 100 Index trimmed 18.03 points to 10,217.45 and the FBM Emas Shariah Index fell 24.64 points to 10,887.28, while the FBM ACE Index was 7.27 points higher at 5,353.60 and the FBM 70 index climbed 5.21 points to 13,790.97.

Sector-wise, the Financial Services Index dropped 7.01 points to 15,776.66, the Industrial Products and Services Index shrank 0.70 of-a-point to 174.58, while the Energy Index grew 3.95 points to 876.77 and the Plantation Index increased 2.05 points to 6,842.58. ― Bernama","KUALA LUMPUR, April 12 ― Bursa Malaysia was lower in the early trade as cautious sentiments abounded in the market ahead of the United States (US) inflation data which will be released tonight.
At 9.10am, the FTSE Bursa Malaysia KLCI (FBM KLCI) slipped by 3.53 points to 1,432.36 from yesterday's close of 1,435.89.
Rakuten Trade Sdn Bhd equity research vice-president Thong Pak Leng said investors will be looking for fresh leads from the United States (US) Consumer Price Index data which may reflect the US rates.
""Hence we expect the FBM KLCI to hover within the 1,430-1,440 range today.
Sector-wise, the Financial Services Index dropped 7.01 points to 15,776.66, the Industrial Products and Services Index shrank 0.70 of-a-point to 174.58, while the Energy Index grew 3.95 points to 876.77 and the Plantation Index increased 2.05 points to 6,842.58.",12/4/2023 0:00
https://www.channelnewsasia.com/sport/lewandowski-hopes-play-messi-next-season-3411016,Lewandowski hopes to play with Messi next season,"Lionel Messi belongs at Barcelona, striker Robert Lewandowski said as he held out hope on Tuesday that Argentina's World Cup winning captain would return to the LaLiga club.

Lewandowski, who attended a presentation of the 18th edition of the Sport Solidarity Stories book, a fundraising event for the Lovaas Foundation, said he wanted to link up in attack with Messi, currently at Paris St Germain, next season.

""Messi belongs at Barca and if he comes back it will be incredible. We know his place is here at Barcelona. I don't know what will happen, but I hope that next season we can play together,"" he said.

The Poland international also spoke about Barca's recent struggles as they were knocked out of the semi-finals of the Copa del Rey with a 4-1 aggregate defeat by fierce rivals Real Madrid.

They do, however, lead the LaLiga standings by 13 points ahead of Real with 10 games remaining.

""We're focused on LaLiga and there are points left to win, but we're not thinking about the gap to Madrid. We have to score goals and make the fans happy. My team mates and I are working hard to win the title,"" the 34-year-old added.

Barcelona travel to Getafe on Sunday.","Lionel Messi belongs at Barcelona, striker Robert Lewandowski said as he held out hope on Tuesday that Argentina's World Cup winning captain would return to the LaLiga club.
Lewandowski, who attended a presentation of the 18th edition of the Sport Solidarity Stories book, a fundraising event for the Lovaas Foundation, said he wanted to link up in attack with Messi, currently at Paris St Germain, next season.
""Messi belongs at Barca and if he comes back it will be incredible.
I don't know what will happen, but I hope that next season we can play together,"" he said.
""We're focused on LaLiga and there are points left to win, but we're not thinking about the gap to Madrid.",None
https://www.straitstimes.com/world/europe/revenge-of-the-geeks-drones-battle-on-ukraine-front,‘Revenge of the geeks’: Drones battle on Ukraine front,"NEAR BAKHMUT, Ukraine – At a Ukrainian training camp near Bakhmut, surrounded by soldiers lugging heavy equipment and firing ear-piercing weapons, a bespectacled man carrying a grey pouch struts jauntily across a field.

“My weapon is a lot more discreet. These are the eyes of the army,” said Oleksandr, a soldier in his 30s with a camouflage helmet and a neatly trimmed beard, pulling out a drone from the pouch.

Oleksandr is the head of an air support unit for the army’s Fifth Brigade, mostly providing reconnaissance and surveillance but also using specially adapted drones to drop grenades.

His mission is to fly drones above the city of Bakhmut in eastern Ukraine – scene of the longest battle of the war and current epicentre of the fighting between Russian and Ukrainian forces.

When he is not on a mission, Oleksandr is training or fixing his drones.

“We identify the enemy and we can accompany assault units,” he said, clearing branches from a take-off spot for his drone.

In the modern battlefield, drones can update artillery units in real time, effectively replacing the role of spotters who adjust fire to hit targets.

The same is also true for the other side, and drone operators also work to neutralise Russian drones.

Gift from the Russians

Viktor, another member of Oleksandr’s drone unit, keeps the interceptor in a large briefcase.

He shows off its screen with a predatory smile.

“Look, you can see them all! The Mavic and the others! All the drones!” he said.

He added that the device was “a gift from the Russians”.

“In Ukraine, we don’t make machines like this. We stole it from the enemy,” he said.","NEAR BAKHMUT, Ukraine – At a Ukrainian training camp near Bakhmut, surrounded by soldiers lugging heavy equipment and firing ear-piercing weapons, a bespectacled man carrying a grey pouch struts jauntily across a field.
His mission is to fly drones above the city of Bakhmut in eastern Ukraine – scene of the longest battle of the war and current epicentre of the fighting between Russian and Ukrainian forces.
When he is not on a mission, Oleksandr is training or fixing his drones.
The same is also true for the other side, and drone operators also work to neutralise Russian drones.
Gift from the RussiansViktor, another member of Oleksandr’s drone unit, keeps the interceptor in a large briefcase.",2023-04-11 20:15:57+08:00
https://www.malaymail.com/news/malaysia/2023/04/12/myppp-legal-again-after-home-ministry-cancels-2019-deregistration/64416,MyPPP legal again after Home Ministry cancels 2019 deregistration,"KUALA LUMPUR, April 12 — The Home Ministry has approved MyPPP’s appeal against its deregistration as a political party by the Registrar of Societies (RoS) back in 2019.

MyPPP president Datuk Seri Maglin Dennis D’Cruz said his party was notified by the ministry in a letter yesterday.

“This latest development marks the end of the leadership crisis that has plagued myPPP which has lasted for almost five years,” he was quoted as saying by national news agency Bernama last night.

D’Cruz posted the ministerial letter in his Facebook account last night.

In the letter dated April 11, the ministry also confirmed the validity of the MyPPP supreme council decision that listed D’Cruz as its elected party president in its March 19 annual general meeting here.

The RoS deregistered MyPPP on January 14, 2019 following a leadership tussle between D’Cruz and Tan Sri M Kayveas who had been its then president following the latter’s resignation just before the 14th general election in 2018, which was later withdrawn.

Kayveas had been in favour of taking the party out of the Barisan Nasional coalition while D’Cruz was not.

MyPPP is the successor of the People's Progressive Party, which was founded in 1953 by the late DR Seenivasagam, a prominent Ipoh-based lawyer, and his brother Datuk SP Seenivasagam after they broke away from the then Labour Party.","KUALA LUMPUR, April 12 — The Home Ministry has approved MyPPP’s appeal against its deregistration as a political party by the Registrar of Societies (RoS) back in 2019.
MyPPP president Datuk Seri Maglin Dennis D’Cruz said his party was notified by the ministry in a letter yesterday.
D’Cruz posted the ministerial letter in his Facebook account last night.
In the letter dated April 11, the ministry also confirmed the validity of the MyPPP supreme council decision that listed D’Cruz as its elected party president in its March 19 annual general meeting here.
Kayveas had been in favour of taking the party out of the Barisan Nasional coalition while D’Cruz was not.",12/4/2023 0:00
https://www.malaymail.com/news/money/mediaoutreach/2023/04/12/circ-the-innovation-and-development-of-technology-led-enterprises-achieved-the-best-business-performanceinhistory/213586,CIRC: The innovation and development of technology-led enterprises achieved the best business performance in history,"HONG KONG SAR - Media OutReach - 12 April 2023 - CHINA ISOTOPE & RADIATION CORPORATION (""CIRC"") (01763.HK) held its 2022 Annual Results Investor and Analysts Presentation in Hong Kong on 11 April, attracting a number of well-known investment institutions. CIRC attaches great importance to this opportunity to on-site communicate with investors and analysts. Mr. Wang Suohui, Chairman and Secretary of the Party Committee; Mr. Xu Hongchao, Executive Director, Chief Executive Officer and Deputy Party secretary; Mr. Du Jin, Executive Director and Chief Engineer; and Mr. Gui Youquan, Chief Financial Officer, Chief Compliance Officer and Joint Company Secretary, attended this presentation. Shareholder representative Mr. Hu Song and Independent Director Mr. Poon Chiu kwok were also invited to attend the conference.According to the 2022 Annual Results announcement of CIRC, during the reporting period, CIRC took multiple measures to coordinate production and operation, and achieved annual operating revenue of RMB 6.146 billion, with a YoY growth of 19.5%; Net profit attributable to the owner of the parent company was RMB 392 million, with a YoY increase of 16.6%. Major economic indicators such as revenue, total profit, net profit and economic value added etc. all achieved rapid growth, and the operating performance reached the best in history.At the presentation, Mr. Gui Youquan, Chief Financial Officer, Chief Compliance Officer and Joint Company Secretary of CIRC, said that in 2022, the company optimized the business model. On the basis of the steady growth of the overall performance, the outstanding performance of all business segments has increased. Therapeutic radiopharmaceuticals are still the largest business segment of the company. In 2022, it contributed 64% of the revenue. The company will continue to promote the development of the existing industry and steadily increase its influence in the field of nuclear medicine.""Research and development capability is an indispensable lifeblood for the development of a company,"" said Mr. Du Jin, Executive Director and Chief Engineer of CIRC. In 2022, the company invested RMB 300 million in research and development expenses, a YoY increase of 53%, accounting for 4.9% of revenue. This increase in research and development investment has helped to promote the high-quality development of the company. During the year, the company made multiple layouts in the field of science and technology research and development and achieved breakthrough progress in several in-progress projects for radiopharmaceuticals. The sodium fluoride [18F] injection project completed all clinical trial research, officially submitted a registration application and was accepted, and 6 drugs have been submitted for IND acceptance. In terms of the construction of scientific research platforms, the first International Atomic Energy Agency (IAEA) Collaboration Center on Production and application of medical radioisotopes, radiopharmaceuticals, industrial radiotracers and sealed sources in Asia has been established in CIRC, and multiple national-level scientific research and development platforms have been approved. These new breakthroughs in the construction of scientific research platforms have provided a guarantee for enriching the company's product development pipeline and promoting further development of scientific research projects.Currently, China's medical equipment industry has entered a new stage of systematic development. Mr. Xu Hongchao, Executive Director, General Manager, and Deputy Secretary of the Party Committee of CIRC, stated that in implementing the ""14th Five-Year Plan"" for the development of the medical equipment industry, the company will focus on two major industrial directions: Nuclear Healthcare and radiation applications, actively implementing the ""nuclear industry power"" and ""healthy China"" strategies. As China's nuclear medicine industry gradually enters a phase of high-speed development, the company has already established multiple radiopharmaceutical pipelines in the fields of tumors, neurodegenerative diseases, and cardiovascular diseases, and will continue to promote the independent research and development of nuclear medical equipment. The domestically developed intelligent Cobalt-60 cone beam focused stereotactic radiotherapy system is undergoing clinical trials, and the company is continuously narrowing the gap between China's high-end radiotherapy technology and the world's leading level, promoting the early realization of localization of high-end radiotherapy products through practical actions.Finally, Mr. Wang Suohui, Chairman and Secretary of the Party Committee of CIRC, said that 2023 is the opening year of the comprehensive implementation of the spirit of the 20th National Congress of the CPC, the key year of the implementation of the ""14th Five-Year Plan"", and also the 40th anniversary of the establishment of CIRC and the 5th anniversary of its listing. CIRC, as the main force of China National Nuclear Corporation to advance towards people's life and health technology and the main channel for the transformation of advanced nuclear scientific and technological achievements, shoulders the dual responsibilities of building a ""powerful country in the nuclear industry"" and a ""healthy China"". We will keep our mission in mind, deeply plant the concept of ""lean, standard, reform and high efficiency"", vigorously practice the speed of ""immediate action and rapid completion"". We will continue to promote the implementation of the ""14th Five-Year Plan"" task, and contribute to the development of a bigger, stronger and better nuclear technology industry. CIRC will continue to create greater value for customers and shareholders in the future.Hashtag: #CIRC

The issuer is solely responsible for the content of this announcement.

CHINA ISOTOPE & RADIATION CORPORATION (CIRC) (01763.HK)

China Isotope & Radiation Corporation (CIRC) has been exploring and developing isotope and radiation technology since its establishment in 1983, and has been deeply involved in the nuclear technology application industry for nearly 40 years. In 2018, the company successfully listed on the main board of the Hong Kong Stock Exchange and has become a leading enterprise in the field of isotope and radiation technology application in China. The company's business basically covers the entire industry of nuclear technology applications. The strict admission requirements and complex technical barriers in this field provide CIRC with huge market expansion space on top of its existing business foundation. As an important member unit of China National Nuclear Corporation (CNNC) in the field of isotope and radiation technology, CIRC can leverage CNNC's existing resources such as nuclear reactors, cyclotrons, and professional personnel to achieve localization of isotope raw material production and radiation product research and development.","""Research and development capability is an indispensable lifeblood for the development of a company,"" said Mr. Du Jin, Executive Director and Chief Engineer of CIRC.
This increase in research and development investment has helped to promote the high-quality development of the company.
We will continue to promote the implementation of the ""14th Five-Year Plan"" task, and contribute to the development of a bigger, stronger and better nuclear technology industry.
CHINA ISOTOPE & RADIATION CORPORATION (CIRC) (01763.HK)China Isotope & Radiation Corporation (CIRC) has been exploring and developing isotope and radiation technology since its establishment in 1983, and has been deeply involved in the nuclear technology application industry for nearly 40 years.
The company's business basically covers the entire industry of nuclear technology applications.",12/4/2023 0:00
https://www.channelnewsasia.com/business/openai-offer-users-us20000-reporting-bugs-3411201,"OpenAI to offer users up to US$20,000 for reporting bugs","OpenAI, the firm behind chatbot sensation ChatGPT, said on Tuesday (Apr 11) that it would offer up to US$20,000 to users reporting vulnerabilities in its artificial intelligence systems.

OpenAI Bug Bounty program, which went live on Tuesday, will offer rewards to people based on the severity of the bugs they report, with rewards starting from US$200 per vulnerability.

Technology companies often use bug bounty programs to encourage programmers and ethical hackers to report bugs in their software systems.

According to details on bug bounty platform Bugcrowd, OpenAI has invited researchers to review certain functionality of ChatGPT and the framework of how OpenAI systems communicate and share data with third-party applications.

The program does not include incorrect or malicious content produced by OpenAI systems.

The move comes days after ChatGPT was banned in Italy for a suspected breach of privacy rules, prompting regulators in other European countries to study generative AI services more closely.

Microsoft Corp-backed OpenAI's ChatGPT, which has taken the world by storm since its launch in November, has wowed some users with quick responses to questions and caused distress for others with inaccuracies.","OpenAI, the firm behind chatbot sensation ChatGPT, said on Tuesday (Apr 11) that it would offer up to US$20,000 to users reporting vulnerabilities in its artificial intelligence systems.
OpenAI Bug Bounty program, which went live on Tuesday, will offer rewards to people based on the severity of the bugs they report, with rewards starting from US$200 per vulnerability.
Technology companies often use bug bounty programs to encourage programmers and ethical hackers to report bugs in their software systems.
According to details on bug bounty platform Bugcrowd, OpenAI has invited researchers to review certain functionality of ChatGPT and the framework of how OpenAI systems communicate and share data with third-party applications.
The program does not include incorrect or malicious content produced by OpenAI systems.",None
https://www.straitstimes.com/life/motoring/cars-at-expo-2023-choosing-performance-function,Good balance: Choice rides that blend performance with functionality,"Why settle for regular when you can show off your sense of style in the sleek Audi A5 Sportback 2.0 TFSI S tronic? It is just as practical as any sedan in the market, but with a rakish sloping roofline that thrills the senses with the promise of pace and grace.

Beyond the sporty intensity of those wide air inlets, chrome accents, mid-heavy sills and pronounced haunches, the A5 Sportback boasts a mild-hybrid 2-litre TFSI engine with 12V electric motor for a 110kW and 270Nm of torque powering a drive that is buttery-smooth and efficient.

Drive as enthusiastically as you will, or as efficiently as you wish – either way there is enough zip for speed. You can also go easy on fuel by shutting off the engine when decelerating or coasting to offer a fuel return of 6.4 litre for every 100km.

The A5 Sportback also makes a strong case for practicality with space in the back for passengers and a large enough boot for everything from the week’s shopping to luggage and even golf bags.

And while you’re on the go, there is the Park Assist function with 360-degree cameras for visibility, and all your essential drive information with the Audi virtual cockpit laid out clearly.

Mark of the future","Why settle for regular when you can show off your sense of style in the sleek Audi A5 Sportback 2.0 TFSI S tronic?
It is just as practical as any sedan in the market, but with a rakish sloping roofline that thrills the senses with the promise of pace and grace.
Drive as enthusiastically as you will, or as efficiently as you wish – either way there is enough zip for speed.
You can also go easy on fuel by shutting off the engine when decelerating or coasting to offer a fuel return of 6.4 litre for every 100km.
The A5 Sportback also makes a strong case for practicality with space in the back for passengers and a large enough boot for everything from the week’s shopping to luggage and even golf bags.",2023-04-12 04:00:00+08:00
https://www.straitstimes.com/sport/football/fifa-predicts-2023-womens-world-cup-will-be-watershed-moment,Fifa predicts 2023 Women's World Cup will be 'watershed' moment,"SYDNEY – Fifa has predicted that the 2023 Women’s World Cup in Australia and New Zealand will be a “watershed” moment that propels the game to another level, with the target to eventually rival the men’s version.

Women’s football is already enjoying a surge in popularity in some countries, and the July 20-Aug 20 tournament looks set to spark further global interest.

Fifa’s chief women’s football officer Sarai Bareman told NewsCorp Australia in comments published on Tuesday – as organisers marked a 100-day countdown – that more than two billion viewers were expected to tune in, double the previous tournament in France.

Record attendance is also predicted, with 650,000 tickets already snapped up.

Bareman believes the event would be a major turning point and a driver for social change, creating role models for young girls and helping promote gender equality.

“People will be saying, ‘That was the watershed moment that changed everything and took the game to the next level’,” she said.

“And that’s in every aspect – commercially, participation, popularity and growth.

“I think people will really look back and choose the women’s World Cup in Australia and New Zealand as that watershed moment where the growth, which is already exponential, just took off to the absolute next level.”

Bareman, a New Zealand-born former Samoan international, added that the ultimate goal was to grow the tournament to rival the men’s and get females on equal footing in terms of pay.

“We know the men’s World Cup is the primary source of revenue for Fifa and football, and that generates in excess of US$5 billion (S$6.7 billion) per edition, and that’s a clear target for women’s football,” she said.

“We want to get to that level... we’re still in our infancy as a product.

“But we have to look at what’s happening in the men’s game as an inspiration and a target. For me, it’s got to be in the billions and we have to keep pushing.”

The tournament, which will take place in five Australian and four New Zealand cities, has been expanded from 24 to 32 teams for the first time.

It kicks off with New Zealand facing Norway in Auckland and Australia meeting Ireland in Sydney.

Hopeful the world No. 10 Matildas can have a deep run on home soil, Australia has boosted funding for elite women’s programmes in recent years but officials are still hoping to have better resources to handle an expected rise in grassroots participation.

“Currently, only 40 per cent of football facilities nationwide are classified as female-friendly,” Football Australia said.

“It is imperative that we invest in our 2,400-plus community clubs across the country to ensure they are adequately prepared for the expected surge in female participation, and participation in the sport more broadly.”","SYDNEY – Fifa has predicted that the 2023 Women’s World Cup in Australia and New Zealand will be a “watershed” moment that propels the game to another level, with the target to eventually rival the men’s version.
Women’s football is already enjoying a surge in popularity in some countries, and the July 20-Aug 20 tournament looks set to spark further global interest.
“People will be saying, ‘That was the watershed moment that changed everything and took the game to the next level’,” she said.
“We know the men’s World Cup is the primary source of revenue for Fifa and football, and that generates in excess of US$5 billion (S$6.7 billion) per edition, and that’s a clear target for women’s football,” she said.
“Currently, only 40 per cent of football facilities nationwide are classified as female-friendly,” Football Australia said.",2023-04-11 14:13:10+08:00
https://www.malaymail.com/news/singapore/2023/04/12/singapore-cops-arrest-teenager-caught-humping-a-cat-in-bukit-panjang/64390,Singapore cops arrest teenager caught humping a cat in Bukit Panjang,"SINGAPORE, April 12 — A teenager who was caught on camera humping a cat along the corridor of a public housing block in Bukit Panjang has been arrested by the police yesterday.

In response to TODAY’s queries, the police said that they received a report on an alleged case of obscene act on Senja Road at 12.10am on April 11 and a male teenager was arrested in relation to the case.

The cat’s owner Ismul Azim, who had earlier posted the video on his Instagram account, said that the incident happened on April 8 at around 1.50am.

In the clip, the boy was seen loitering outside a flat before pulling down his pants and humping the cat from the back.

As the cat tried to crawl away, he grabbed the cat and repeated the act.

Ismul said that his neighbour forwarded the surveillance footage and he made a police report.

He added that the cat showed signs of trauma after the incident.

Police investigations are ongoing. — TODAY","SINGAPORE, April 12 — A teenager who was caught on camera humping a cat along the corridor of a public housing block in Bukit Panjang has been arrested by the police yesterday.
The cat’s owner Ismul Azim, who had earlier posted the video on his Instagram account, said that the incident happened on April 8 at around 1.50am.
In the clip, the boy was seen loitering outside a flat before pulling down his pants and humping the cat from the back.
As the cat tried to crawl away, he grabbed the cat and repeated the act.
He added that the cat showed signs of trauma after the incident.",12/4/2023 0:00
https://www.channelnewsasia.com/sport/marc-marquez-miss-americas-gp-due-injury-3410731,Marc Marquez to miss Americas GP due to injury,"Honda's Marc Marquez will miss MotoGP's Grand Prix of the Americas in Austin this weekend as he continues to recover from a hand injury.

The Spaniard, an eight times world champion with six titles in the top category, underwent surgery to his right hand after a collision in the season-opening race in Portugal last month.

Repsol Honda said in a statement that a decision had been taken to let the hand heal fully and avoid any unnecessary risks.

""Marquez will continue to work through his rehabilitation program at home in order to return at full fitness as soon as possible,"" the team added.

The Spaniard has a stellar record at the Circuit of the Americas, winning six years in a row between 2013-18 and going from last to sixth in 2022 after also winning in 2021.

Marquez collected a double long lap penalty for the collision with RNF Racing's Miguel Oliveira in Portugal but missed the subsequent race in Argentina.

MotoGP has said the Spaniard must serve the penalty, which remains under appeal by Honda, at the next MotoGP race he participates in.","Honda's Marc Marquez will miss MotoGP's Grand Prix of the Americas in Austin this weekend as he continues to recover from a hand injury.
""Marquez will continue to work through his rehabilitation program at home in order to return at full fitness as soon as possible,"" the team added.
The Spaniard has a stellar record at the Circuit of the Americas, winning six years in a row between 2013-18 and going from last to sixth in 2022 after also winning in 2021.
Marquez collected a double long lap penalty for the collision with RNF Racing's Miguel Oliveira in Portugal but missed the subsequent race in Argentina.
MotoGP has said the Spaniard must serve the penalty, which remains under appeal by Honda, at the next MotoGP race he participates in.",None
https://www.straitstimes.com/business/banking/hong-kong-s-za-bank-offers-crypto-conversions-accounts-in-city-s-push,"Hong Kong’s ZA Bank offers crypto conversions, accounts in city’s push","HONG KONG – Hong Kong’s biggest virtual bank is pushing into transfers of crypto and fiat currencies and to provide account services for the city’s burgeoning digital asset sector.

Founded by Chinese billionaire Ou Yaping among others, ZA Bank will offer token-to-fiat currency conversions over licensed exchanges, Mr Ronald Iu, the lender’s chief executive, said in an interview on Tuesday.

ZA will act as a settlement bank for clients to allow withdrawals in Hong Kong, Chinese and United States currencies after they deposit crypto tokens with exchanges, Mr Iu said.

The business model is already in operation with HashKey and OSL, the only two currently licensed crypto exchanges in Hong Kong, Mr Iu said.

ZA Bank will also provide the same service to other exchanges as they become licensed.

“For the dozens of interested firms, big or small, from abroad and local, at the top of their concerns is having a path to make things work,” said Mr Iu.

Hong Kong is going against the current in opening up to the beleaguered sector as it seeks to revive its status as a financial centre following years of Covid-19 restrictions and political upheaval.

But access to banking has been a major hurdle for the city’s ambitions.

The city’s banking and securities regulators will host a round-table for crypto players and bankers to share experiences and perspectives on banking services later in April.

Hong Kong is planning to roll out a revamped virtual asset exchanges framework by June 1 that allows exchange operators to open to retail investors.

The recent collapse of Silicon Valley Bank has further eroded banking access for many crypto firms, as traditional banks have been reluctant to provide services because of strict know-your-customer and anti-money laundering (AML) rules.

ZA Bank is offering online account opening for local Web3 start-ups and small and medium-sized enterprises, following a trial in a regulatory sandbox that onboarded about 100 companies.

The bank has linked up to the city’s company registry data, allowing for minimal information input and cross-checking, according to Mr Devon Sin, alternate chief executive of ZA Bank.

ZA Bank currently plans to engage only licensed exchanges and conducts AML scrutiny against the usual checklists to satisfy regulatory requirements.

No AML issues have popped up over the recent months of work, Mr Sin said.

Mr Iu said the lender does not offer services for clients from mainland China, given the restrictions in place there.

Launched officially in March 2020, ZA Bank is one of Hong Kong’s eight licensed virtual banks and had amassed the most in terms of net assets while remaining unprofitable as at 2022.

“It’s too early to say what the revenue model is here,” said Mr Iu. “More clients, more deposit, more business opportunity is always great for the bank.”

The virtual lender does not expect it will need to boost its headcount to handle the the crypto client push, Mr Iu said. BLOOMBERG","HONG KONG – Hong Kong’s biggest virtual bank is pushing into transfers of crypto and fiat currencies and to provide account services for the city’s burgeoning digital asset sector.
ZA will act as a settlement bank for clients to allow withdrawals in Hong Kong, Chinese and United States currencies after they deposit crypto tokens with exchanges, Mr Iu said.
The business model is already in operation with HashKey and OSL, the only two currently licensed crypto exchanges in Hong Kong, Mr Iu said.
ZA Bank currently plans to engage only licensed exchanges and conducts AML scrutiny against the usual checklists to satisfy regulatory requirements.
“It’s too early to say what the revenue model is here,” said Mr Iu.",2023-04-12 08:55:59+08:00
